mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_activation,param_alpha,param_hidden_layer_sizes,param_learning_rate_init,param_max_iter,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
2.3335278034210205,0.6035508221160453,0.001989126205444336,1.2278904030344369e-05,identity,0.1,"(2, 2, 2)",0.001,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 2, 2), 'learning_rate_init': 0.001, 'max_iter': 1000}",0.7525597269624573,0.7452991452991453,0.7914529914529914,0.761986301369863,0.7838765008576329,0.7670349331884181,0.01781765823367211,83,0.7689345314505777,0.7715996578272027,0.7630453378956373,0.7721248396750748,0.7636752136752136,0.7678759161047413,0.0038476137308281365
2.433409643173218,0.46656258293192027,0.0019875049591064455,1.576478741393205e-05,identity,0.1,"(2, 2, 2)",0.001,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 2, 2), 'learning_rate_init': 0.001, 'max_iter': 2000}",0.7508532423208191,0.7521367521367521,0.7897435897435897,0.7636986301369864,0.7753001715265866,0.7663464771729467,0.014673521901268454,109,0.7736414206247325,0.7724550898203593,0.7549187339606501,0.768277041470714,0.7628205128205128,0.7664225597393937,0.00688847187270057
0.8571048259735108,0.1912432299415965,0.002002239227294922,3.888752470915823e-05,identity,0.1,"(2, 2, 2)",0.005,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 2, 2), 'learning_rate_init': 0.005, 'max_iter': 500}",0.7491467576791809,0.7538461538461538,0.7846153846153846,0.7671232876712328,0.7787307032590052,0.7666924574141915,0.013705585662372484,95,0.76936243046641,0.7703165098374679,0.7587681779298546,0.7691321077383497,0.7594017094017094,0.7653961870747583,0.005172272880143061
0.91854887008667,0.13870670204112256,0.0018049240112304687,0.0007385810246625536,identity,0.1,"(2, 2, 2)",0.005,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 2, 2), 'learning_rate_init': 0.005, 'max_iter': 1000}",0.7593856655290102,0.7538461538461538,0.7777777777777778,0.7654109589041096,0.7873070325900514,0.7687455177294205,0.012221527853763202,41,0.7740693196405648,0.7686056458511549,0.7510692899914457,0.7661393758016246,0.7662393162393163,0.7652245895048212,0.007640678004197014
0.7446343898773193,0.1827794574161422,0.0018158435821533203,0.0004347223819617102,identity,0.1,"(2, 2, 2)",0.005,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 2, 2), 'learning_rate_init': 0.005, 'max_iter': 2000}",0.7525597269624573,0.7521367521367521,0.7846153846153846,0.7688356164383562,0.7701543739279588,0.7656603708161818,0.012199064951269963,131,0.7753530166880617,0.7733105218135158,0.7639007698887939,0.7699871740059855,0.7628205128205128,0.7690743990433739,0.004981495062767453
0.7483851432800293,0.11188977403183656,0.002024984359741211,3.90169946849838e-05,identity,0.1,"(2, 2, 2)",0.01,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 2, 2), 'learning_rate_init': 0.01, 'max_iter': 500}",0.7542662116040956,0.7452991452991453,0.7794871794871795,0.761986301369863,0.7632933104631218,0.760866429644681,0.011311758554377964,269,0.7719298245614035,0.7711719418306244,0.7553464499572284,0.7622915775972637,0.7495726495726496,0.7620624887038339,0.008734989328958952
0.4749350070953369,0.06135277917570527,0.0021883487701416016,0.0004029074387431348,identity,0.1,"(2, 2, 2)",0.01,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 2, 2), 'learning_rate_init': 0.01, 'max_iter': 1000}",0.7525597269624573,0.7452991452991453,0.7794871794871795,0.7688356164383562,0.7530017152658662,0.759836676690601,0.012475044614935607,278,0.7719298245614035,0.7643284858853722,0.7574850299401198,0.7725523728088927,0.7482905982905983,0.7629172622972773,0.00915971215156694
0.5457251071929932,0.12678832436917534,0.001802968978881836,0.00040403812286948613,identity,0.1,"(2, 2, 2)",0.01,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 2, 2), 'learning_rate_init': 0.01, 'max_iter': 2000}",0.7491467576791809,0.7487179487179487,0.764102564102564,0.773972602739726,0.7855917667238422,0.7643063279926523,0.0142783642598804,172,0.7723577235772358,0.7613344739093242,0.7472198460222412,0.7721248396750748,0.7696581196581197,0.7645390005683991,0.009540491287124026
1.752133560180664,0.27171802425935804,0.0016015529632568359,0.000508869918456314,identity,0.1,"(3, 4, 3)",0.001,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 4, 3), 'learning_rate_init': 0.001, 'max_iter': 500}",0.7542662116040956,0.7504273504273504,0.7846153846153846,0.773972602739726,0.7718696397941681,0.7670302378361449,0.012801795694157502,92,0.771074026529739,0.7703165098374679,0.7634730538922155,0.7678495083368961,0.7594017094017094,0.7664229615996055,0.004400615783436081
1.5915496349334717,0.2820377228556616,0.0021851062774658203,0.0003752001292240592,identity,0.1,"(3, 4, 3)",0.001,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 4, 3), 'learning_rate_init': 0.001, 'max_iter': 1000}",0.7491467576791809,0.7418803418803419,0.7811965811965812,0.7585616438356164,0.79073756432247,0.7643045777828381,0.018706307562755688,174,0.7749251176722294,0.7775876817792986,0.7570573139435415,0.7699871740059855,0.7615384615384615,0.7682191497879033,0.007811318473572119
2.2003366947174072,0.25293390193654947,0.001967906951904297,0.0006075091224415242,identity,0.1,"(3, 4, 3)",0.001,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 4, 3), 'learning_rate_init': 0.001, 'max_iter': 2000}",0.7593856655290102,0.747008547008547,0.7931623931623931,0.761986301369863,0.7787307032590052,0.7680547220657636,0.01612012082990596,62,0.7740693196405648,0.7754491017964071,0.7617621899059025,0.7669944420692604,0.7636752136752136,0.7683900534174697,0.005480697919194964
0.6187888145446777,0.09553506098952098,0.001975250244140625,2.7472359488142586e-05,identity,0.1,"(3, 4, 3)",0.005,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 4, 3), 'learning_rate_init': 0.005, 'max_iter': 500}",0.7389078498293515,0.747008547008547,0.7914529914529914,0.7654109589041096,0.7804459691252144,0.7646452632640427,0.019709749347782808,161,0.762943945228926,0.7643284858853722,0.7617621899059025,0.7669944420692604,0.764102564102564,0.764026325438405,0.001743828330507147
0.7091229438781739,0.1401564793874423,0.0020111560821533202,5.630891644971788e-05,identity,0.1,"(3, 4, 3)",0.005,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 4, 3), 'learning_rate_init': 0.005, 'max_iter': 1000}",0.7508532423208191,0.7487179487179487,0.788034188034188,0.7654109589041096,0.7615780445969125,0.7629188765147956,0.014043027140737015,232,0.7719298245614035,0.7750213857998289,0.762617621899059,0.7755451047456178,0.75,0.7670227874011818,0.009693990478237923
0.6446994781494141,0.17216650352157326,0.0017957210540771485,0.0003789067716554979,identity,0.1,"(3, 4, 3)",0.005,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 4, 3), 'learning_rate_init': 0.005, 'max_iter': 2000}",0.7491467576791809,0.7367521367521368,0.7914529914529914,0.7636986301369864,0.7718696397941681,0.7625840311630927,0.01880813023286509,236,0.7732135216089003,0.7596236099230111,0.7660393498716852,0.7721248396750748,0.7602564102564102,0.7662515462670163,0.005707554632137775
0.47015914916992185,0.10507484936780948,0.001969575881958008,3.1342749795646265e-05,identity,0.1,"(3, 4, 3)",0.01,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 4, 3), 'learning_rate_init': 0.01, 'max_iter': 500}",0.7610921501706485,0.7555555555555555,0.7931623931623931,0.761986301369863,0.7873070325900514,0.7718206865697023,0.015307948691986695,6,0.7736414206247325,0.7728828058169376,0.7668947818648417,0.7614365113296281,0.7705128205128206,0.769073668029792,0.004483720814281899
0.5974064826965332,0.24106540523464598,0.002011728286743164,2.726132706111758e-05,identity,0.1,"(3, 4, 3)",0.01,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 4, 3), 'learning_rate_init': 0.01, 'max_iter': 1000}",0.7508532423208191,0.747008547008547,0.7914529914529914,0.7636986301369864,0.7650085763293311,0.763604397449735,0.015591914539731274,208,0.76936243046641,0.7668947818648417,0.76732249786142,0.7635741769987174,0.7594017094017094,0.7653111193186197,0.0034901245510067184
0.47397942543029786,0.05988750023271626,0.002353525161743164,0.0004654540496878541,identity,0.1,"(3, 4, 3)",0.01,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 4, 3), 'learning_rate_init': 0.01, 'max_iter': 2000}",0.7525597269624573,0.7435897435897436,0.7675213675213676,0.7602739726027398,0.7787307032590052,0.7605351027870627,0.01208890216947243,271,0.7779204107830552,0.7617621899059025,0.7497861420017109,0.768277041470714,0.7551282051282051,0.7625747978579175,0.009875881852697525
1.9425483703613282,0.2232515187306406,0.0021859169006347655,0.0003829722200241461,identity,0.1,"(3, 2, 2)",0.001,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 2, 2), 'learning_rate_init': 0.001, 'max_iter': 500}",0.7525597269624573,0.7487179487179487,0.7811965811965812,0.7636986301369864,0.7821612349914236,0.7656668244010795,0.013972638302763407,124,0.7706461275139067,0.7681779298545766,0.7613344739093242,0.7695596408721675,0.7589743589743589,0.7657385062248667,0.004685846626118336
2.4201366901397705,0.5293375711803764,0.001997566223144531,0.000657024291076131,identity,0.1,"(3, 2, 2)",0.001,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 2, 2), 'learning_rate_init': 0.001, 'max_iter': 1000}",0.7474402730375427,0.7487179487179487,0.7863247863247863,0.7602739726027398,0.7890222984562607,0.7663558558278557,0.01799116533022172,100,0.771074026529739,0.7703165098374679,0.7621899059024807,0.7652843095339888,0.7632478632478632,0.766422523010308,0.0036356199060904814
2.4755866050720217,0.6550867294316779,0.001991605758666992,2.9323585572780783e-05,identity,0.1,"(3, 2, 2)",0.001,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 2, 2), 'learning_rate_init': 0.001, 'max_iter': 2000}",0.7525597269624573,0.7555555555555555,0.7863247863247863,0.7688356164383562,0.7753001715265866,0.7677151713615483,0.012511188154903858,69,0.771074026529739,0.7711719418306244,0.7634730538922155,0.7661393758016246,0.7598290598290598,0.7663374915766527,0.004391141299055395
1.328496503829956,0.39953374496750854,0.0033334732055664063,0.0007037152635282954,identity,0.1,"(3, 2, 2)",0.005,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 2, 2), 'learning_rate_init': 0.005, 'max_iter': 500}",0.7559726962457338,0.7555555555555555,0.7863247863247863,0.7636986301369864,0.7890222984562607,0.7701147933438646,0.014651928798786865,20,0.7732135216089003,0.7737382378100941,0.7690333618477331,0.7716973065412569,0.767948717948718,0.7711262291513404,0.0022795692319104587
0.8661031723022461,0.06708899713031143,0.0020093441009521483,0.0006170947584847549,identity,0.1,"(3, 2, 2)",0.005,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 2, 2), 'learning_rate_init': 0.005, 'max_iter': 1000}",0.757679180887372,0.7538461538461538,0.7931623931623931,0.761986301369863,0.7753001715265866,0.7683948401584738,0.014343460388198948,53,0.7736414206247325,0.7771599657827203,0.7639007698887939,0.7669944420692604,0.7602564102564102,0.7683906017243834,0.006208796463792778
0.9080710887908936,0.1854190921252225,0.0021944046020507812,0.00040006788183026543,identity,0.1,"(3, 2, 2)",0.005,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 2, 2), 'learning_rate_init': 0.005, 'max_iter': 2000}",0.7525597269624573,0.7487179487179487,0.7743589743589744,0.7585616438356164,0.7787307032590052,0.7625857994268005,0.011902090642404167,234,0.7723577235772358,0.7703165098374679,0.7557741659538066,0.7678495083368961,0.7658119658119659,0.7664219747034744,0.005765176717049358
0.587442684173584,0.05308416781845575,0.0026113033294677735,0.00048716195160528714,identity,0.1,"(3, 2, 2)",0.01,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 2, 2), 'learning_rate_init': 0.01, 'max_iter': 500}",0.7593856655290102,0.747008547008547,0.7931623931623931,0.7602739726027398,0.7838765008576329,0.7687414158320646,0.01707044333562996,45,0.7762088147197261,0.7698887938408896,0.7664670658682635,0.7691321077383497,0.7662393162393163,0.7695872196813089,0.0036079748330915566
0.633286714553833,0.19109871693962135,0.0023825645446777345,0.0004753313224907801,identity,0.1,"(3, 2, 2)",0.01,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 2, 2), 'learning_rate_init': 0.01, 'max_iter': 1000}",0.735494880546075,0.7572649572649572,0.788034188034188,0.7585616438356164,0.7787307032590052,0.7636172745879684,0.01833783941885505,195,0.7650834403080873,0.7758768177929855,0.7707442258340462,0.7567336468576314,0.7649572649572649,0.7666790791500031,0.006411647910134985
0.6011433601379395,0.08320583838271473,0.001961231231689453,0.0006334492792041221,identity,0.1,"(3, 2, 2)",0.01,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (3, 2, 2), 'learning_rate_init': 0.01, 'max_iter': 2000}",0.7542662116040956,0.747008547008547,0.770940170940171,0.7688356164383562,0.7667238421955404,0.761554877637342,0.009300875977874877,255,0.7715019255455713,0.7596236099230111,0.7536355859709153,0.7734074390765284,0.7611111111111111,0.7638559343254274,0.007477895018807621
2.090204668045044,0.6467966205379239,0.001988124847412109,4.3718556823422546e-05,identity,0.1,"(2, 3, 3)",0.001,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 3, 3), 'learning_rate_init': 0.001, 'max_iter': 500}",0.7542662116040956,0.7487179487179487,0.7897435897435897,0.7568493150684932,0.7821612349914236,0.76634766002511,0.016397715415542705,107,0.7715019255455713,0.7686056458511549,0.757912745936698,0.7661393758016246,0.7585470085470085,0.7645413403364115,0.005429407342179931
2.415929412841797,0.33811797341247984,0.002210187911987305,0.00043635632271646417,identity,0.1,"(2, 3, 3)",0.001,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 3, 3), 'learning_rate_init': 0.001, 'max_iter': 1000}",0.7662116040955631,0.7401709401709402,0.7811965811965812,0.7551369863013698,0.7735849056603774,0.7632602034849663,0.014395309123358164,222,0.7744972186563971,0.7634730538922155,0.7553464499572284,0.7652843095339888,0.7619658119658119,0.7641133688011283,0.0061818493927894135
2.3494013786315917,0.3040267236867429,0.002173709869384766,0.0003868267318708935,identity,0.1,"(2, 3, 3)",0.001,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 3, 3), 'learning_rate_init': 0.001, 'max_iter': 2000}",0.7508532423208191,0.7401709401709402,0.7863247863247863,0.7602739726027398,0.7821612349914236,0.7639568352821418,0.0177919185861103,187,0.7766367137355584,0.7733105218135158,0.762617621899059,0.7669944420692604,0.764102564102564,0.7687323727239914,0.00539043160416235
0.782403039932251,0.26497534983668497,0.002408266067504883,0.000818309151197745,identity,0.1,"(2, 3, 3)",0.005,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 3, 3), 'learning_rate_init': 0.005, 'max_iter': 500}",0.7559726962457338,0.7504273504273504,0.7760683760683761,0.7636986301369864,0.7667238421955404,0.7625781790147974,0.008851015630352031,239,0.7753530166880617,0.7771599657827203,0.7519247219846023,0.7729799059427106,0.7555555555555555,0.7665946331907301,0.010641191401473533
0.8051791191101074,0.1396931833534419,0.0018965721130371094,0.0007856974563359352,identity,0.1,"(2, 3, 3)",0.005,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 3, 3), 'learning_rate_init': 0.005, 'max_iter': 1000}",0.7559726962457338,0.7555555555555555,0.7675213675213676,0.773972602739726,0.7855917667238422,0.7677227977572451,0.01135347838077455,65,0.7723577235772358,0.7750213857998289,0.7497861420017109,0.7721248396750748,0.7683760683760684,0.7675332318859838,0.009122506277495395
0.7670841693878174,0.15471974577603845,0.002000093460083008,0.0006627264766910152,identity,0.1,"(2, 3, 3)",0.005,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 3, 3), 'learning_rate_init': 0.005, 'max_iter': 2000}",0.7508532423208191,0.7452991452991453,0.7777777777777778,0.7585616438356164,0.7735849056603774,0.7612153429787473,0.01261000337169162,262,0.7762088147197261,0.7758768177929855,0.7527801539777588,0.7691321077383497,0.7551282051282051,0.7658252198714051,0.010043794489151556
0.5372372627258301,0.05501011768032841,0.0019902706146240233,3.493410687499363e-05,identity,0.1,"(2, 3, 3)",0.01,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 3, 3), 'learning_rate_init': 0.01, 'max_iter': 500}",0.7559726962457338,0.7504273504273504,0.7863247863247863,0.773972602739726,0.7701543739279588,0.767370361933111,0.012865324966601312,78,0.7719298245614035,0.7754491017964071,0.7596236099230111,0.7652843095339888,0.7619658119658119,0.7668505315561245,0.00597120692658223
0.5136008739471436,0.2701728406860352,0.002019023895263672,5.3225707619584326e-05,identity,0.1,"(2, 3, 3)",0.01,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 3, 3), 'learning_rate_init': 0.01, 'max_iter': 1000}",0.7491467576791809,0.7452991452991453,0.7811965811965812,0.7636986301369864,0.7890222984562607,0.7656726825536309,0.017194650842843384,120,0.7732135216089003,0.7711719418306244,0.757912745936698,0.7738349722103463,0.7675213675213676,0.7687309098215873,0.005841225230884174
0.5403656959533691,0.17315920446646524,0.0016087532043457032,0.00048077645560093326,identity,0.1,"(2, 3, 3)",0.01,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (2, 3, 3), 'learning_rate_init': 0.01, 'max_iter': 2000}",0.7474402730375427,0.7504273504273504,0.7931623931623931,0.7671232876712328,0.758147512864494,0.7632601634326026,0.01643262784381926,223,0.7680787334189131,0.7643284858853722,0.76732249786142,0.7729799059427106,0.7435897435897436,0.7632598733396319,0.010220188857589577
2.688763952255249,0.7245497241646739,0.002008962631225586,0.0006424275287242398,identity,0.1,"(6, 10, 1)",0.001,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (6, 10, 1), 'learning_rate_init': 0.001, 'max_iter': 500}",0.7679180887372014,0.7504273504273504,0.7863247863247863,0.7636986301369864,0.7804459691252144,0.7697629649503078,0.012668592813658135,23,0.7766367137355584,0.7758768177929855,0.7621899059024807,0.7665669089354425,0.7623931623931623,0.7687327017519259,0.006343506834209156
2.97802357673645,1.1053722150187377,0.001994752883911133,2.2860649554622266e-05,identity,0.1,"(6, 10, 1)",0.001,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (6, 10, 1), 'learning_rate_init': 0.001, 'max_iter': 1000}",0.7508532423208191,0.7521367521367521,0.7863247863247863,0.7534246575342466,0.7855917667238422,0.7656662410080892,0.016589939329768027,126,0.7732135216089003,0.7703165098374679,0.7613344739093242,0.7695596408721675,0.7636752136752136,0.7676198719806148,0.004413389475417331
2.5274481773376465,0.5829927035540342,0.002389955520629883,0.0004770089650583844,identity,0.1,"(6, 10, 1)",0.001,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (6, 10, 1), 'learning_rate_init': 0.001, 'max_iter': 2000}",0.7679180887372014,0.7521367521367521,0.7846153846153846,0.7671232876712328,0.7804459691252144,0.770447896457157,0.011431798937974387,19,0.7757809157038938,0.7737382378100941,0.7630453378956373,0.7716973065412569,0.7636752136752136,0.7695874023252192,0.005249634665940616
1.225325632095337,0.3806654918174844,0.001961040496826172,2.9630509073182825e-05,identity,0.1,"(6, 10, 1)",0.005,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (6, 10, 1), 'learning_rate_init': 0.005, 'max_iter': 500}",0.7542662116040956,0.7487179487179487,0.7863247863247863,0.7773972602739726,0.7684391080617495,0.7670290629965105,0.013999999731565436,93,0.772785622593068,0.762617621899059,0.7596236099230111,0.7716973065412569,0.7576923076923077,0.7648832937297405,0.006219089882633275
0.8958024024963379,0.19785600191758942,0.0022658348083496095,0.00040220541855143634,identity,0.1,"(6, 10, 1)",0.005,1000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (6, 10, 1), 'learning_rate_init': 0.005, 'max_iter': 1000}",0.7593856655290102,0.7521367521367521,0.7897435897435897,0.7585616438356164,0.7821612349914236,0.7683977772472784,0.014747644530312479,52,0.7753530166880617,0.7728828058169376,0.7677502138579982,0.7503206498503634,0.7649572649572649,0.7662527902341252,0.008769549459367577
0.826786470413208,0.16871951161086893,0.0025867938995361326,0.0004830103487975124,identity,0.1,"(6, 10, 1)",0.005,2000,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (6, 10, 1), 'learning_rate_init': 0.005, 'max_iter': 2000}",0.7406143344709898,0.7504273504273504,0.7846153846153846,0.7602739726027398,0.7855917667238422,0.7643045617680614,0.018087145338975128,175,0.7659392383397519,0.7792985457656116,0.7668947818648417,0.768277041470714,0.7688034188034188,0.7698426052488675,0.004834700516033277
0.6251083850860596,0.07621461825327672,0.0021988868713378905,0.0007408930811897555,identity,0.1,"(6, 10, 1)",0.01,500,"{'activation': 'identity', 'alpha': 0.1, 'hidden_layer_sizes': (6, 10, 1), 'learning_rate_init': 0.01, 'max_iter': 500}",0.764505119453925,0.7435897435897436,0.7777777777777778,0.7551369863013698,0.7890222984562607,0.7660063851158154,0.016069856244412633,117,0.771074026529739,0.7711719418306244,0.7566295979469632,0.7558785805899957,0.7666666666666667,0.7642841627127978,0.006759678239329213
